Subject,TP,b_Rat,num_weights
5eaf02446c144d5e3a4d4562,Now,0.341018507,12
5eaf33928c0ee3626f0036e5,Now,0.187714924,4
5eb02a40b17a8c0868685d32,Now,0.133585511,15
5eb030b6e679c6080c9b2350,Now,0.109643655,16
5eb0deb2bd00da19c156f390,Now,0.341018507,12
5eb1bc2b9d57e52f90d13214,Now,0.000343879,14
5eb24b26f30ede1a6ae46c14,Now,0.437542985,4
5eb2d579ed24d507082b07a2,Now,0.206084635,17
5eb2f1a1ce5ba10ab2c0a042,Now,0.300137552,15
5eb33612d573b51326905f30,Now,0.227460298,12
5eb52896e034073a7b8aa981,Now,0.266827144,15
5eb635754bbde6534e62c05e,Now,0.091190446,12
5eb960c022781303ab1ca871,Now,0.485304232,17
5eba34aa6f816b16d72f49e1,Now,0.384694741,14
5ebc75d16a8f8f0c09ba480b,Now,0.29180995,10
5ebe057674d69c15b1642055,Now,0.400068776,12
5ec12ad1759b78000a4f9965,Now,0.484385746,16
5ec19dd52abb6a5ce5b9fe05,Now,0.426521159,17
5ec2f967fa87231315e8b60c,Now,0.33344796,16
5ec2feeb47c4471339d3b2ce,Now,0.5,17
5ec453f93ba6b432bdf01d58,Now,0.480782457,13
5ec46d59c1c5e016fafe11d6,Now,0.549965612,15
5ec5880e02a64c5b4102561f,Now,0.015039647,17
5ec5a64c306f255ec98d5cc1,Now,0.139137246,9
5ec5ba3e981556631c1a78ba,Now,0.270990945,12
5ec6c96f5b660e0f25ea094c,Now,0.549965612,6
5ec75df0d799ae1c11a8115c,Now,0.225189133,10
5ec771e68288e91bf1919096,Now,0.607069169,10
5ec7ec01fc75cf27b5dd16ee,Now,0.297014701,16
5ec81134ac7d6b2b9ac51453,Now,0.000343879,13
5eca36ad460a2b19ab37697b,Now,0.000343879,16
5eca8de81197051fa92b5a6a,Now,0.050309491,6
5ecaa9b289161d043d541b6c,Now,0.365477198,14
5ecacb83b7f79d242d455216,Now,0.182037014,12
5ecc6fb87c7c7646490f3cf8,Now,0.091190446,12
5ecd649985aa0b0c194928bb,Now,0.250171939,10
5ecffcc0d483170a794928e9,Now,0.765442314,16
5ed0091bd374190b9b04045d,Now,0.297014701,16
5ed062703c9248144a334cb4,Now,0.321551385,9
5ed081544e61f3163c036286,Now,0.250171939,12
5ed17af75957f60d040e3f34,Now,0.479180995,13
5ed1c05a74af59110a5aa82f,Now,0.444482653,9
5ed2109da3c8c204b76f6cd5,Now,0.117910025,17
5ed53833cb34a1098e5e2bce,Now,0.204748656,11
5ed57ec8141d24118731f1bc,Now,0.468771492,9
5ed8c264d134c803a2670e4c,Now,0.196637355,15
5eda5c5faf7c7f08a2f68cb7,Now,0.687371045,12
5edad5d3b940fe72e6c321ac,Now,0.000343879,16
5edaf0abba14031b7899eb3f,Now,0.062800894,16
5edbf245e31b590a6e572482,Now,0.383413572,15
5edc195a95d5090e1c3f91b2,Now,0.156486417,16
5edc3b7a96a72790ae256a1d,Now,0.903568405,14
5edd13e3858a15a07241964b,Now,0.019561422,14
5eddaaaeb2a4d6ab5be32a02,Now,0.200206327,10
5ede432f75bfd1073c1501d8,Now,0.318306865,12
5ede8a971588b310e81f852f,Now,0.316792756,15
5edeb3b209233c154f4d552a,Now,0.000343879,16
5edfb0770fb0722aa3839b6d,Now,0.250171939,8
5ee09c1a0c2ad1027f541f53,Now,0.305689286,9
5ee0f5feec87fc0bc5eabdd7,Now,0.187714924,16
5ee100c8ac33db0e30697284,Now,0.187714924,5
5ee1327109ae2e4f8e01bd60,Now,0.100275103,11
5ee150a384b8a1164fef6273,Now,0.187714924,14
5ee232f2b970662cfa352567,Now,0.268016801,15
5ee2b44f470fa7446a470c8d,Now,0.233516735,15
5ee2c239f4ec4b804a79cf80,Now,0.343857462,16
5ee3a34e16ad19048aef74f6,Now,0.175223521,10
5ee3c01c7247c006e9a3f4fd,Now,0.000343879,16
5ee644b8a00c6d0621d20793,Now,0.350103164,10
5ee64e85c682de3a880579c6,Now,0.094029402,9
5ee6706034f12e3d82d952aa,Now,0.318306865,11
5ee8fdbb6b0e1325a483f9fa,Now,0.578071269,16
5ee9b0eb623285360eda1910,Now,0.599931224,15
5eea5252da0cfc115e24e69b,Now,0.5,10
5eea591930ca5f0ddaa75a7f,Now,0.535689723,14
5eeab761609f0d1df85d61bf,Now,0.327042112,13
5eee3a583a975d29fd3e6f38,Now,0.5,13
5eefa601e2550709b46a3dff,Now,0.363730149,13
5ef05a7425018a31e8bb3c68,Now,0.250171939,15
5ef165863c30cb15b9c83613,Now,0.555517347,10
5ef1980b60a4447bc1a5408c,Now,0.357241108,14
5ef428a45311db1c83d82b34,Now,0.479180995,12
5efba90ef81cbe13a3d7df40,Now,0.353042317,17
5f034b403ad29e529145f174,Now,0.187714924,13
5f0963c6310eaf000b922e94,Now,0.297014701,16
5f0dec5bb2612205fe864ab6,Now,0.533310408,15
5f109c350780b10d05983394,Now,0.363730149,12
5f16f559325a640008bb9a07,Now,0.308955013,17
5f1703a31ea06d025b729ad9,Now,0.599931224,15
5f1a30f8e8cd9a11b2832182,Now,0.479180995,12
5f2502c10858c4143fafa023,Now,0.604095025,13
5f26a21c70a6d23f6032b1ea,Now,0.538435086,14
5f2853a8e736e613955f73bf,Now,0.633241632,15
5f29aacd4eeb0b10914d3dc5,Now,0.053878463,14
5f2a12f5837dd81e5881b7cc,Now,0.000343879,7
5f2a13417b4ac51dc95d38c1,Now,0.156486417,16
5f3557097104764efaee9bbe,Now,0.359471716,16
5f3ac1732efa0a74f975b1a8,Now,0.038778965,13
5f3b4854ac7ac783ce22070e,Now,0.308955013,17
5f3ed5c238cf461818f961b0,Now,0.363730149,11
5f469dcf5fcb5d0355771013,Now,0.58327602,3
5f4813c94e8b081877fb26a6,Now,0.303706524,14
5f482b0da1cde52de45f174c,Now,0.305689286,9
5f48348c7dfbf12d50c6a7ec,Now,0.5,7
5f49f3262a3d07563d14a7f1,Now,0.574948418,11
5f4a7a00dc1bde60ab8f7ac5,Now,0.159325372,12
5f4c4b277200c9868db9d43f,Now,0.281400447,16
5f4c4dd50a92c286c1972f06,Now,0.04718664,16
5f4c5105ad5ee685d48bcca2,Now,0.33344796,12
5f4d1371c20934977e621ac3,Now,0.361206633,9
5f4ee7ff2c5da213f015a27e,Now,0.54163801,7
5f500418133110165a1539a9,Now,0.071723325,8
5f50468c0868af1baaec306c,Now,0.307824569,13
5f50732850c7c600098593df,Now,0.5,9
5f52e45ad408d55fa156aa21,Now,0.029735415,17
5f5834134283933a1c3b42d0,Now,0.766483265,15
5f59dc445d3541000c150f40,Now,0.173301767,13
5f5d48f1c6768e5bcae08170,Now,0.409153433,12
5f5d967f60d7fa5fdca4cc4f,Now,0.354266965,13
5f5f039252a9217cad40cc18,Now,0.464310277,9
5f5feca329bdfb0cfc2a8928,Now,0.367738086,17
5f6c102b6ec04317fc9a8127,Now,0.535689723,7
5f6e36c7f042f033d0f97bc1,Now,0.01818874,15
5f723cf881f5c0159cfa6da1,Now,0.791466071,8
5f7392562b5e060e795d20db,Now,0.359471716,16
5f773334d74b082186824cac,Now,0.640528284,16
5f7d3ace29e51d20f794994a,Now,0.480782457,14
5f94a8e7fa8c422fc88940b0,Now,0.000343879,16
5f9803e732d857040c277dd9,Now,0.722069387,11
5f9c3ecd9a95b50a57842e5c,Now,0.134866681,15
5fa322092858085f30d5b011,Now,0.000343879,16
A10MSB9X1UFLJ5,Now,0.050309491,10
A11TPUPFP2S4MK,Now,0.088518489,17
A12FTSX85NQ8N9,Now,0.000343879,15
A13FUEPWBCLBUY,Now,0.015039647,17
A15VCKELIEEPJN,Now,0.264867708,17
A16G6PPH1INQL8,Now,0.187714924,12
A18VIO909RWY6D,Now,0.232327078,14
A1BNYBF79IQ89T,Now,0.312628955,16
A1DMXEJGJY02E1,Now,0.218943432,8
A1DZMZTXWOM9MR,Now,0.01818874,14
A1EUBMQ86K32XE,Now,0.366758368,15
A1F9KLZGHE9DTA,Now,0.41672398,12
A1JJYY622DGE5L,Now,0.821207506,14
A1L3937MY09J3I,Now,0.200206327,10
A1NZFJHVJ9CNTO,Now,0.250171939,16
A1P2RQ166VS5BT,Now,0.366758368,15
A1RV2LERVS0A4H,Now,0.083619899,3
A1TLNLB9D87H6,Now,0.13661373,11
A1V1JNPU0KOA3X,Now,0.125257909,7
A1VR1XQEQQXYUE,Now,0.044431184,17
A1ZT30BGR3266K,Now,0.200206327,10
A2196WCNDZULFS,Now,0.000343879,3
A222R4PNCF08OF,Now,0.265786193,16
A22ABLVEI5EGPL,Now,0.125257909,6
A2615YW1YERQBO,Now,0.062800894,12
A2DWPP1KKAY0HG,Now,0.218943432,16
A2FGKKWP33DFWS,Now,0.16199733,17
A2FL477TMKC91L,Now,0.055861226,9
A2MHY064OSYIBI,Now,0.235476171,17
A2MUCL20GTQJA0,Now,0.107413048,7
A2NO3OTBZYY43Z,Now,0.000343879,17
A2OO4PG3LBLP5I,Now,0.409153433,11
A2OVX9UW5WANQE,Now,0.5,14
A2S64AUN7JI7ZS,Now,0.208533929,12
A2TLN8489YGY81,Now,0.133585511,15
A2V27A9GZA1NR2,Now,0.000343879,15
A2VLTSW6CXIUMR,Now,0.166895919,11
A2XQ3CFB5HT2ZQ,Now,0.327042112,13
A2Y0WNHMT4PZ4C,Now,0.077214051,13
A2YGOORS5N9RW8,Now,0.000343879,6
A30RAYNDOWQ61S,Now,0.050309491,15
A30UE6DWFNUCWX,Now,0.366758368,16
A3180VXVP8MOIH,Now,0.250171939,10
A3388HIWAKD3DV,Now,0.558783073,17
A34SIGOLUGKIHJ,Now,0.250171939,16
A37JSOJH9695SM,Now,0.328243208,16
A37OUZOGQKGMW0,Now,0.094029402,9
A38I0E8UK53ME5,Now,0.444482653,9
A3D2U4QF7821ZW,Now,0.400068776,10
A3F51C49T9A34D,Now,0.000343879,13
A3FAF93BMDJLAL,Now,0.000343879,17
A3FGT6EU39C6S4,Now,0.116930307,15
A3I40B0FATY8VH,Now,0.37508597,8
A3KF6O09H04SP7,Now,0.269389483,13
A3O0QZQ4V2IXT7,Now,0.000343879,13
A3O0ZQMDKOKAMR,Now,0.328243208,16
A3P5WIW36V70AI,Now,0.059126952,17
A3QEVFM3UD67BA,Now,0.250171939,16
A3R5OJR60C6004,Now,0.100275103,15
A3UPZ88FI1EJC,Now,0.649896836,10
A3URLNXHLP4ARU,Now,0.206084635,17
A5BMKZRGHNSRT,Now,0.593685523,8
A98E8M4QLI9RS,Now,0.325120358,12
AA4O2W236E3FW,Now,0.083619899,15
ADZHJZ078THWQ,Now,0.07382272,17
AEWGY34WUIA32,Now,0.178792494,7
AGWWUXDX6CI38,Now,0.367738086,17
AIEKCWYZTS41V,Now,0.000343879,15
AIHHRINW9IN1I,Now,0.000343879,14
AMELYCC59JKB0,Now,0.200206327,15
AMV1E7FFPVAW4,Now,0.166895919,12
APGX2WZ59OWDN,Now,0.37508597,9
AW5O1RK3W60FC,Now,0.527758673,9
AXMPSUNKUBEIL,Now,0.107413048,14
AZNIEFUIVB2H0,Now,0.050309491,15
546f8a9cfdf99b4a593414ea,Prev,0.015958133,16
5484fd09fdf99b38dfb9645c,Prev,0.116930307,15
5490c822fdf99b71ba910e1a,Prev,0.100275103,6
54af2a48fdf99b09c01b3801,Prev,0.250171939,16
550bb70bfdf99b6853dab45e,Prev,0.143102771,14
557d84c8fdf99b4d577438df,Prev,0.294259244,17
5588d358fdf99b304ee5674f,Prev,0.425051582,12
558acd52fdf99b65685f03d9,Prev,0.000343879,2
5591cd21fdf99b63126f6c60,Prev,0.363730149,12
559d9916fdf99b1e2b2dc6b8,Prev,0.071723325,8
559ef308fdf99b2616ff2a4f,Prev,0.305689286,9
559fa17cfdf99b69c369d364,Prev,0.187714924,16
55b237e6fdf99b19ea79d2f7,Prev,0.450034388,15
55b9a9b0fdf99b6906d2aba4,Prev,0.055861226,10
55be9292fdf99b4c861994d8,Prev,0.321551385,8
55cd909c34e906000a8d1e1e,Prev,0.208533929,6
55ddb84550a1f7000b90d65a,Prev,0.062800894,16
55ef4896b9401300137f40ac,Prev,0.441216927,17
55f63fc432af740012171ef6,Prev,0.147301562,17
56259489ed6e5a0005c80fde,Prev,0.041981889,7
5687d85e369319000c269c55,Prev,0.172100671,16
56d0f57421cd29000a9737e4,Prev,0.178792494,15
56e130548b1c33000a388671,Prev,0.400068776,11
56e1bbcb6ce054000b3ffcb8,Prev,0.406314477,16
56e6a66af6ed900006a5867c,Prev,0.549965612,15
56ec151f388e1d000a5924d0,Prev,0.472241327,10
56f0393f3f71990005d0e66d,Prev,0.044431184,17
56f9364e895094000c8f4967,Prev,0.04718664,16
56fa002e8425ef000b3a4276,Prev,0.033654287,15
56fdff4ee0f9ff000f19c466,Prev,0.125257909,6
570521cfde5095001018a0c8,Prev,0.033654287,15
576017836442fa0006cfb7cd,Prev,0.000343879,6
5761c23632676f0007eb36b3,Prev,0.250171939,2
57656f6c2bfddf000125cce5,Prev,0.338346549,17
578673a9275be6000135880e,Prev,0.200206327,5
57a761c22fc0d400012c9656,Prev,0.687371045,16
57b60487e5b60d0001083aea,Prev,0.5,7
57b9bafdfc23450001acc1ac,Prev,0.403912284,14
57bb6878eb28030001f7ea94,Prev,0.749828061,13
57bca845e2101600015e8e88,Prev,0.021162884,13
57d6dd8d6598aa000199188b,Prev,0.477288358,12
57dd766bbcd7150001ded5de,Prev,0.266827144,15
57e7bb4e73e67300012b8e2a,Prev,0.154084224,13
5800e50de3536e00012840f4,Prev,0.045767163,11
58066bf52d948b00014ba876,Prev,0.431865074,11
5825ecee95f3030001cf889a,Prev,0.264867708,17
5831f08ebfb3b400015a6ad4,Prev,0.359471716,16
583b397f54686200010f1d20,Prev,0.083619899,7
583f12f545073d0001fac52d,Prev,0.58327602,6
58474a9c89af6500017f4cd6,Prev,0.308955013,17
58742bf5d53c97000159df8c,Prev,0.464310277,15
589a46af57995d0001a8a03a,Prev,0.125257909,16
58a43e029a17120001d910d5,Prev,0.437542985,8
58a63a64ea3d11000170e1cc,Prev,0.146076914,12
58ac890076c5b70001662993,Prev,0.000343879,16
58dc1373463f960001ba45b3,Prev,0.000343879,16
58e79ac632bebb0001b741ec,Prev,0.58817461,17
58ed2be2a083320001a13783,Prev,0.096431595,13
58effc65c31d4d00015aa5b9,Prev,0.125257909,16
58f10189738cac000116d3ab,Prev,0.573478841,17
59296fb2e8a7ff000163f033,Prev,0.250171939,17
592e85797b619d0001cb07e9,Prev,0.406314477,8
59347d4f53490b0001563e47,Prev,0.062800894,16
59417543c768a500011c9731,Prev,0.37508597,7
5953d01e4d560700016462da,Prev,0.000343879,4
595b93be7882150001240e21,Prev,0.288607026,13
59658491b9153e0001617465,Prev,0.363730149,11
597fe89a1b41a20001749f57,Prev,0.321551385,14
5987c9f26ab9880001b5b04d,Prev,0.218943432,10
5993020a5f49420001caf86b,Prev,0.33344796,15
59977c8ba7b2400001523396,Prev,0.464310277,14
599be3660ed7ae0001991db9,Prev,0.395904975,12
599eaf0fbfd73c00010ea24e,Prev,0.444482653,10
599ec7dc617ca80001fcd124,Prev,0.316792756,15
59a1de0cec2f75000124eeaf,Prev,0.094029402,16
59ad6f1e09709e00013c2ba5,Prev,0.285861662,15
59c0782e5364260001dc4740,Prev,0.077214051,13
59c6305e6a287600011c388d,Prev,0.470608463,17
59dc458f77860e000151240e,Prev,0.023055521,12
59e833e72f63d30001c8fb86,Prev,0.269389483,13
5a03d20a7ecfc50001be0a7a,Prev,0.327042112,13
5a04869ff2e3460001edad2e,Prev,0.250171939,6
5a0d9553fe645f0001e9f852,Prev,0.083619899,15
5a212dcc7b108200011e040c,Prev,0.327042112,13
5a21b2e1e473b80001baaa09,Prev,0.178792494,14
5a3bdd2c8d005a0001829f3e,Prev,0.000343879,6
5a49d6a06d85f80001c25bc4,Prev,0.250171939,2
5a4bf09053a4560001ba0ebf,Prev,0.392930831,8
5a5c23afe0cf3d0001268781,Prev,0.100275103,15
5a5d7a42acc75b00017a8193,Prev,0.5,8
5a6f1ccade1f390001dbd8b7,Prev,0.70819005,13
5a708ef2f1530b000103bfab,Prev,0.37508597,10
5a78e410ae9a0b0001a97274,Prev,0.5,6
5a7cb079aa46dd00016b5bfb,Prev,0.781056568,8
5a8891155292b800012316a8,Prev,0.29180995,7
5a91877e777df200015fa0f5,Prev,0.031572387,16
5a9262251eda410001360b2c,Prev,0.425051582,12
5a947fb0f05361000171b5a3,Prev,0.562457015,16
5aa55cf8dbdb470001ef4cc5,Prev,0.200206327,16
5aa637861eda41000136d5d2,Prev,0.428620554,7
5aa806e7777df200016088c5,Prev,0.400068776,10
5ab415206db3e700011bde54,Prev,0.475017194,11
5ab8026547a9f7000153a324,Prev,0.125257909,16
5ab84333f69e940001d8f0af,Prev,0.139137246,10
5ac6cc039534ba0001c75642,Prev,0.146076914,14
5ace650a436f550001004f87,Prev,0.323650781,17
5ad9cc7ddfcfcb0001e667f3,Prev,0.089568186,15
5aeda69f9457e00001054d76,Prev,0.672957888,14
5aeeb4903c80f200013af2ed,Prev,0.015958133,16
5b0fa626bd9c310001568d6c,Prev,0.406314477,8
5b15307351caaf0001228d9b,Prev,0.078415148,16
5b15de5cbd9c310001570400,Prev,0.328243208,16
5b16ceb0bdf4e10001630f58,Prev,0.203329178,16
5b197b8088ee7400012ae154,Prev,0.538435086,14
5b25c819a7cee100011d9091,Prev,0.297014701,16
5b26ed8a8ecf3f0001619040,Prev,0.390700224,16
5b32c0ff975e260001e97d0e,Prev,0.321551385,8
5b3e3a299a6a140001222ea1,Prev,0.515614254,16
5b457ba9eb64c200015bbab1,Prev,0.607069169,8
5b4d31673d01bd0001ec447e,Prev,0.724845254,11
5b4d39f2d4c93b00019c8217,Prev,0.41672398,12
5b5a822e1ad8270001c4f28d,Prev,0.222413266,9
5b5c8d4e10aec90001ed4bee,Prev,0.100275103,6
5b619b6c5256470001bcf992,Prev,0.156486417,8
5b707a406f0ed10001bfb973,Prev,0.019561422,14
5b76ce43bfc4cb0001f2c4c3,Prev,0.279563476,17
5b76d0f5fca8d9000139404c,Prev,0.000343879,2
5b7cbe9db630cf000125dffe,Prev,0.071723325,15
5b954f10754b700001f06bf0,Prev,0.425051582,10
5b97f70161c19e00018db4a8,Prev,0.321551385,14
5b97f8988ae8150001c7a887,Prev,0.363730149,11
5b9ec956c8a17f000171f7ad,Prev,0.062800894,16
5b9efb73d1ff7a00013bfe84,Prev,0.37508597,14
5bcb229aa8920a00013060fa,Prev,0.516655204,16
5bcd295277740000016ab0a5,Prev,0.555517347,10
5bd9f569eb22f2000183df4e,Prev,0.546842761,16
5bd9fed6780d50000109c503,Prev,0.312628955,9
5bdbf2d92562330001b8d056,Prev,0.187714924,13
5bdc4d25a49c2800019e1c24,Prev,0.5,9
5bddd64b48428800013061a6,Prev,0.692175431,13
5bddf0f876219d00014b145e,Prev,0.549965612,11
5be0a65507684000010cf0f9,Prev,0.678448615,15
5be2e7e491deed00015adcb0,Prev,0.100275103,15
5be781ca3b047e0001a39e47,Prev,0.325120358,10
5beb8419aec9ef0001e9d5fb,Prev,0.000343879,16
5bef87523d79ff0001275154,Prev,0.125257909,13
5bf08e67d63d690001360a79,Prev,0.175223521,11
5bf32090a155c300016f3c06,Prev,0.078415148,16
5bf5ab78f35e0c000101b657,Prev,0.649896836,8
5bf720e60b616400019c6c6c,Prev,0.000343879,11
5bfd81fb2feab400014d9060,Prev,0.029735415,17
5c0023fb2213be0001c2cdde,Prev,0.341018507,14
5c003b5c2c8cc1000138e25f,Prev,0.566620816,15
5c0150326a0c6e00013c6068,Prev,0.281400447,16
5c03217b1a20110001e979f0,Prev,0.437542985,4
5c05ff644c14cf00019db0a9,Prev,0.646957683,17
5c0990b854deae0001ac693c,Prev,0.702985299,16
5c0a696aa4e5fc0001759543,Prev,0.227460298,13
5c0f1cf4f3027300014b606f,Prev,0.428620554,15
5c101f812a1a620001f04007,Prev,0.250171939,4
5c11f8202b16ba0001c8b764,Prev,0.036033602,8
5c12521fbf739a0001cfeb03,Prev,0.216861531,15
5c1bc0ab84ff14000184c2ce,Prev,0.285861662,15
5c1c137b0739430001693cf5,Prev,0.45836199,7
5c223d4a4a7e1f000137e5b9,Prev,0.000343879,15
5c27f83289f035000174a168,Prev,0.749828061,12
5c28113978fad50001932f58,Prev,0.173301767,13
5c2cdb4e213a1a0001b9c475,Prev,0.204748656,11
5c2d187569ceff00011417de,Prev,0.562457015,5
5c2fcd716ea6880001dc8e3d,Prev,0.288607026,14
5c3027ef69d7820001063974,Prev,0.269389483,13
5c31847f10677f0001ddc781,Prev,0.472241327,9
5c3282cd53d7b10001934577,Prev,0.5,5
5c381b1ce4dbd30001fbc9c9,Prev,0.305689286,10
5c39606586c1450001a9675d,Prev,0.812285076,16
5c3a34eebe1ddc0001aa35d6,Prev,0.225189133,11
5c3fb71b36052e00016bb1a6,Prev,0.312628955,8
5c40e7d99d27f00001159a65,Prev,0.318306865,11
5c43349027bb0d0001282427,Prev,0.472241327,10
5c454961f5e3bc00014ed20b,Prev,0.250171939,14
5c4684826a7dbc00017c0a87,Prev,0.350103164,7
5c47d714a8703f0001b6e780,Prev,0.288607026,13
5c4de8f726093e000134ee6e,Prev,0.166895919,15
5c55fec09fcbc40001dc50b5,Prev,0.015958133,16
5c5732a80a537a00019ea4eb,Prev,0.117910025,17
5c57631a47a04100010da795,Prev,0.527758673,9
5c57c06ed05b82000139682e,Prev,0.312628955,16
5c586f5eee248f00016b7fe7,Prev,0.568134926,11
5c58e01e6f4ec5000164c35a,Prev,0.000343879,16
5c5aecc774a76f0001a25ced,Prev,0.297014701,16
5c5deed04ee81200018ebb4a,Prev,0.350103164,15
5c5fc78e96dff400013607a5,Prev,0.071723325,7
5c6319a0b73d590001ae789d,Prev,0.558783073,17
5c6a36214fbf270001311702,Prev,0.367738086,17
5c6a3c721519ac0001668582,Prev,0.749828061,5
5c6aecbad0fb370001731cac,Prev,0.222413266,9
5c6b2f0d5b27b00001a3561f,Prev,0.653740345,13
5c6d590ca190e0000103ec5f,Prev,0.699862448,10
5c70852d7826350001565ce4,Prev,0.000343879,10
5c71b63c4aa8ec0001f2bfc4,Prev,0.409153433,12
5c720c7278263500015665f9,Prev,0.200206327,16
5c742339e621f900163f4543,Prev,0.116930307,15
5c7a94dc8fbcb100146b6dc7,Prev,0.250171939,11
5c7cf8b58ca9000001b52f6e,Prev,0.553534584,14
5c7dcd11f066ff001568e56a,Prev,0.343857462,8
5c801cd6aaf2af0016478e6f,Prev,0.442347371,14
5c804f4092ad770015846011,Prev,0.649896836,15
5c82656bed1753001581fd1e,Prev,0.279563476,17
5c82a8cdfff8430015e9942f,Prev,0.125257909,6
5c82d0ac51b0e00015cbd2fc,Prev,0.268016801,15
5c83f1ed20b39a001440b6b1,Prev,0.220780403,17
5c8676deddda2d00012ad386,Prev,0.19251931,14
5c871f91e769f8000178afc8,Prev,0.250171939,5
5c8e1af5c6e10f00010d6212,Prev,0.817962986,11
5c90094e71f3100016181ea9,Prev,0.524982806,10
5c925b0fb138fe0014e4036b,Prev,0.000343879,13
5c92870723bd7e001870138e,Prev,0.250171939,9
5c92cda483617d0010bef1b8,Prev,0.483344796,16
5c935d881754ba001b25697a,Prev,0.406314477,9
5c9527e29e4f7400011e1571,Prev,0.437542985,9
5c971acab18d000001e1afd7,Prev,0.294259244,17
5c9a7872e2a8d00001585513,Prev,0.303706524,14
5c9ebf067114700016da2813,Prev,0.083619899,7
5ca272f5caf59c0001a942cb,Prev,0.390700224,16
5cb52a1e33f33d0001249130,Prev,0.116930307,16
5cb9bc10e50fe5001746c43b,Prev,0.400068776,15
5cb9ca6814b3cb0017e4f7dd,Prev,0.602870378,17
5cd062370081a60017789079,Prev,0.275154746,12
5cd321750316ed0017c81bcd,Prev,0.795251344,12
5cdcd4ca9f75db0001411660,Prev,0.250171939,11
5cec2163d439ae0016596611,Prev,0.187714924,9
5ceff2032de4e90015c822c4,Prev,0.297014701,16
5cf21b7b2456d90001ee8e40,Prev,0.549965612,6
5cf5134c8f8ff80019e76721,Prev,0.140872163,16
5cf7bfff528ef50001e96f69,Prev,0.357241108,15
5cfbdcec8483c6001930c1b1,Prev,0.015958133,16
5cfc3d486e9951001a0cb8cd,Prev,0.038778965,13
5cfdd7d53ca1bb00011030d4,Prev,0.41182539,17
5cfea2427b91e70001423ffb,Prev,0.275154746,13
5d003450f641130018828b8e,Prev,0.937199106,16
5d045502bdeaa5000165e935,Prev,0.390700224,16
5d0d16d991270800010b7dd7,Prev,0.109643655,16
5d0e9d1bf403080016411381,Prev,0.166895919,7
5d14cea059c33d0001f19bb3,Prev,0.200206327,16
5d1618630b1f87001715eca7,Prev,0.593685523,10
5d1beb9c9e033e0017a725dc,Prev,0.229352934,12
5d1d3f10d5669200017b4e46,Prev,0.545423284,12
5d204134abea8100173fa8a4,Prev,0.109643655,16
5d254db8bb2e30001933fe36,Prev,0.312628955,16
5d256c9b3eee7d001541a073,Prev,0.318306865,11
5d264dc7e4a0cb001a3efea6,Prev,0.62491403,16
5d2e56ae72b6780001c66698,Prev,0.656142538,8
5d305152b2cfe00019231a2a,Prev,0.41672398,12
5d30a193b2cfe00017231a93,Prev,0.250171939,9
5d329756062745001921494a,Prev,0.62491403,6
5d338bb02381b7001761694e,Prev,0.323650781,17
5d344bd3b0f315001a122275,Prev,0.178792494,14
5d378df21acda30001e7191e,Prev,0.444482653,9
5d453e8723a5bb0001492546,Prev,0.19251931,14
5d45c2d1da9cb60015aa4312,Prev,0.300137552,15
5d461284d9b0690001720f6d,Prev,0.094029402,9
5d4702f04f947a0001181420,Prev,0.328243208,16
5d478068ff3efc001a89d7de,Prev,0.533310408,16
5d47abcc2dc88900166f27c9,Prev,0.450034388,15
5d4a41890e604c00011ade8b,Prev,0.150240715,15
5d4b265b72db9d0015e8aac6,Prev,0.250171939,4
5d4c7ac3e8ec490018b0050d,Prev,0.899724897,5
5d4e24cdcc0b630001a2698d,Prev,0.423129828,14
5d5067b25371ae00191f69c4,Prev,0.58327602,9
5d54b73f1c1de70015d50959,Prev,0.450034388,8
5d558ebe886e3f0020e90fce,Prev,0.250171939,13
5d55d562e04e1c0001f5e682,Prev,0.182037014,12
5d5c265773125e001af7f4cf,Prev,0.297014701,16
5d5eeb06d8bcde00162d73f1,Prev,0.62491403,12
5d5f07cdca10e90016bc0103,Prev,0.140872163,16
5d5f31230fc94a001c632b69,Prev,0.214482217,14
5d5fa32a0fc94a0001632ac7,Prev,0.5,1
5d612ae16512d700159face7,Prev,0.089568186,14
5d6141608a11df001a477fbe,Prev,0.031572387,16
5d62935aacd67c0015b06e8d,Prev,0.250171939,6
5d63179aa3b94d0001da4bb6,Prev,0.143102771,15
5d6394518df2870001a74b42,Prev,0.150240715,6
5d66ea7549716000187f26af,Prev,0.13661373,11
5d6d6412f570e000184cf48b,Prev,0.134866681,14
5d6edb6ada16690017c9b828,Prev,0.428620554,8
5d6ef023cfe0a400198f911e,Prev,0.327042112,14
5d73b97a40e4bc00019e1db8,Prev,0.250171939,4
5d74001d391b6600175f433b,Prev,0.272883581,13
5d76a776f6630c0018431c01,Prev,0.442347371,13
5d78647e4dadc9001a3e34dd,Prev,0.70819005,9
5d7af4ee784e52001b9b02da,Prev,0.660603753,15
5d82be0cf45ead000150f026,Prev,0.100275103,15
5d82d28977546f00166ae702,Prev,0.062800894,16
5d83d2f1ae7a8b00017ec6a9,Prev,0.382433854,17
5d847ac9be4b0b00188463d7,Prev,0.055861226,10
5d849ee0a954540019f513dd,Prev,0.29180995,8
5d88db42c1d06e001a1fdcab,Prev,0.33344796,13
5d8927d21571f4001c8ce125,Prev,0.361206633,10
5d8c46cc53b833001a4bf916,Prev,0.07382272,17
